
'50018'	'45127'	0.200000

'50018'	'34047'	0.200000

'50018'	'14181'	0.375000

'50018'	'57481'	0.600000

'50018'	'29773'	0.200000

'50018'	'54203'	0.750000

'50018'	'36257'	1.000000

'50018'	'4629'	0.375000

'50018'	'26246'	0.428571

'50018'	'37438'	0.285714

'50018'	'98797'	0.166667

'50018'	'81563'	0.166667

'50018'	'65815'	0.200000

'50018'	'38181'	1.000000

'50018'	'63634'	0.600000

'50018'	'23760'	0.600000

'50018'	'49624'	1.000000

'50018'	'39117'	0.500000

'50018'	'24634'	0.200000

'50018'	'94652'	0.400000

'50018'	'7780'	0.375000

'50018'	'73624'	0.400000

'50018'	'3733'	0.800000

'50018'	'73183'	0.400000

'50018'	'42202'	0.166667

'50018'	'32054'	0.166667

'50018'	'50362'	0.200000

'50018'	'276'	0.200000

'50018'	'70919'	0.166667

'50018'	'94719'	0.285714

'50018'	'10814'	0.000000

'50018'	'25878'	0.750000

'50018'	'39299'	0.333333

'50018'	'27312'	0.166667

'50018'	'88042'	0.333333

'50018'	'38031'	0.222222

'50018'	'52954'	0.200000

'50018'	'20326'	0.200000

'50018'	'8304'	0.750000

'50018'	'72058'	1.000000

'50018'	'34958'	0.500000

'50018'	'41719'	1.000000

'50018'	'97612'	0.200000

'50018'	'47023'	0.400000

'68578'	'46495'	0.285714

'68578'	'23812'	0.285714

'68578'	'41729'	0.428571

'68578'	'91911'	0.333333

'68578'	'82212'	0.250000

'68578'	'15813'	0.333333

'68578'	'85232'	0.250000

'68578'	'20856'	0.333333

'68578'	'3458'	0.428571

'68578'	'13052'	0.166667

'68578'	'82993'	0.142857

'68578'	'32088'	0.333333

'68578'	'64392'	0.142857

'68578'	'29047'	0.285714

'68578'	'42633'	0.142857

'68578'	'53272'	0.333333

'68578'	'97218'	0.285714

'68578'	'69893'	0.250000

'68578'	'96099'	0.000000

'68578'	'82238'	0.000000

'68578'	'50018'	0.285714

'68578'	'68578'	1.000000

'68578'	'55996'	1.000000

'68578'	'93456'	0.333333

'68578'	'33838'	0.250000

'68578'	'71389'	0.333333

'68578'	'43878'	0.333333

'68578'	'57602'	0.142857

'68578'	'58445'	0.333333

'68578'	'39939'	0.285714

'68578'	'81697'	0.285714

'68578'	'17622'	0.666667

'68578'	'81859'	0.142857

'68578'	'6040'	0.142857

'68578'	'57370'	0.285714

'68578'	'22711'	0.428571

'68578'	'52235'	0.166667

'68578'	'46042'	0.333333

'68578'	'34563'	0.333333

'68578'	'78796'	0.571429

'68578'	'9776'	0.333333

'68578'	'83741'	0.333333

'68578'	'7674'	0.142857

'68578'	'91796'	0.166667

'68578'	'63064'	0.166667

'68578'	'24307'	0.142857

'68578'	'63703'	0.333333

'68578'	'8208'	0.333333

'68578'	'62186'	0.285714

'68578'	'28919'	0.571429

'68578'	'56394'	0.666667

'68578'	'81816'	0.142857

'68578'	'34088'	0.125000

'68578'	'37224'	0.142857

'68578'	'40084'	0.333333

'68578'	'82886'	0.285714

'68578'	'23319'	0.285714

'68578'	'42296'	0.285714

'68578'	'93168'	0.285714

'68578'	'42269'	0.285714

'68578'	'17526'	0.142857

'68578'	'38472'	0.285714

'68578'	'83227'	0.666667

'68578'	'29209'	0.333333

'68578'	'83394'	0.714286

'68578'	'10701'	0.142857

'68578'	'94372'	0.333333

'68578'	'93192'	0.142857

'68578'	'98170'	0.500000

'68578'	'85492'	0.333333

'68578'	'73462'	0.166667

'68578'	'38846'	0.428571

'68578'	'91426'	0.250000

'68578'	'27031'	0.250000

'68578'	'28672'	0.166667

'68578'	'46975'	0.666667

'68578'	'25551'	0.428571

'68578'	'91194'	0.333333

'68578'	'18773'	0.125000

'68578'	'37237'	0.222222

'68578'	'25196'	0.285714

'68578'	'61242'	0.285714

'68578'	'56029'	0.166667

'68578'	'42074'	0.833333

'68578'	'70005'	0.250000

'68578'	'35014'	0.250000

'68578'	'19267'	0.666667

'68578'	'1806'	0.166667

'68578'	'57644'	0.285714

'68578'	'26095'	0.166667

'68578'	'64258'	0.166667

'68578'	'84035'	0.333333

'68578'	'45127'	0.166667

'68578'	'34047'	0.166667

'68578'	'14181'	0.333333

'68578'	'57481'	0.285714

'68578'	'29773'	0.166667

'68578'	'54203'	0.333333

'68578'	'36257'	0.285714

'68578'	'4629'	0.333333

'68578'	'26246'	0.222222

'68578'	'37438'	1.000000

'68578'	'98797'	0.142857

'68578'	'81563'	0.142857

'68578'	'65815'	0.166667

'68578'	'38181'	0.285714

'68578'	'63634'	0.285714

'68578'	'23760'	0.285714

'68578'	'49624'	0.285714

'68578'	'39117'	0.250000

'68578'	'24634'	0.166667

'68578'	'94652'	0.333333

'68578'	'7780'	0.333333

'68578'	'73624'	0.333333

'68578'	'3733'	0.428571

'68578'	'73183'	0.333333

'68578'	'42202'	0.333333

'68578'	'32054'	0.142857

'68578'	'50362'	0.166667

'68578'	'276'	0.166667

'68578'	'70919'	0.142857

'68578'	'94719'	0.666667

'68578'	'10814'	0.142857

'68578'	'25878'	0.333333

'68578'	'39299'	0.125000

'68578'	'27312'	0.142857

'68578'	'88042'	0.285714

'68578'	'38031'	0.333333

'68578'	'52954'	0.166667

'68578'	'20326'	0.166667

'68578'	'8304'	0.333333

'68578'	'72058'	0.285714

'68578'	'34958'	0.250000

'68578'	'41719'	0.285714

'68578'	'97612'	0.166667

'68578'	'47023'	0.333333

'55996'	'46495'	0.285714

'55996'	'23812'	0.285714

'55996'	'41729'	0.428571

'55996'	'91911'	0.333333

'55996'	'82212'	0.250000

'55996'	'15813'	0.333333

'55996'	'85232'	0.250000

'55996'	'20856'	0.333333

'55996'	'3458'	0.428571

'55996'	'13052'	0.166667

'55996'	'82993'	0.142857

'55996'	'32088'	0.333333

'55996'	'64392'	0.142857

'55996'	'29047'	0.285714

'55996'	'42633'	0.142857

'55996'	'53272'	0.333333

'55996'	'97218'	0.285714

'55996'	'69893'	0.250000

'55996'	'96099'	0.000000

'55996'	'82238'	0.000000

'55996'	'50018'	0.285714

'55996'	'68578'	1.000000

'55996'	'55996'	1.000000

'55996'	'93456'	0.333333

'55996'	'33838'	0.250000

'55996'	'71389'	0.333333

'55996'	'43878'	0.333333

'55996'	'57602'	0.142857

'55996'	'58445'	0.333333

'55996'	'39939'	0.285714

'55996'	'81697'	0.285714

'55996'	'17622'	0.666667

'55996'	'81859'	0.142857

'55996'	'6040'	0.142857

'55996'	'57370'	0.285714

'55996'	'22711'	0.428571

'55996'	'52235'	0.166667

'55996'	'46042'	0.333333

'55996'	'34563'	0.333333

'55996'	'78796'	0.571429

'55996'	'9776'	0.333333

'55996'	'83741'	0.333333

'55996'	'7674'	0.142857

'55996'	'91796'	0.166667

'55996'	'63064'	0.166667

'55996'	'24307'	0.142857

'55996'	'63703'	0.333333

'55996'	'8208'	0.333333

'55996'	'62186'	0.285714

'55996'	'28919'	0.571429

'55996'	'56394'	0.666667

'55996'	'81816'	0.142857

'55996'	'34088'	0.125000

'55996'	'37224'	0.142857

'55996'	'40084'	0.333333

'55996'	'82886'	0.285714

'55996'	'23319'	0.285714

'55996'	'42296'	0.285714

'55996'	'93168'	0.285714

'55996'	'42269'	0.285714

'55996'	'17526'	0.142857

'55996'	'38472'	0.285714

'55996'	'83227'	0.666667

'55996'	'29209'	0.333333

'55996'	'83394'	0.714286

'55996'	'10701'	0.142857

'55996'	'94372'	0.333333

'55996'	'93192'	0.142857

'55996'	'98170'	0.500000

'55996'	'85492'	0.333333

'55996'	'73462'	0.166667

'55996'	'38846'	0.428571

'55996'	'91426'	0.250000

'55996'	'27031'	0.250000

'55996'	'28672'	0.166667

'55996'	'46975'	0.666667

'55996'	'25551'	0.428571

'55996'	'91194'	0.333333

'55996'	'18773'	0.125000

'55996'	'37237'	0.222222

'55996'	'25196'	0.285714

'55996'	'61242'	0.285714

'55996'	'56029'	0.166667

'55996'	'42074'	0.833333

'55996'	'70005'	0.250000

'55996'	'35014'	0.250000

'55996'	'19267'	0.666667

'55996'	'1806'	0.166667

'55996'	'57644'	0.285714

'55996'	'26095'	0.166667

'55996'	'64258'	0.166667

'55996'	'84035'	0.333333

'55996'	'45127'	0.166667

'55996'	'34047'	0.166667

'55996'	'14181'	0.333333

'55996'	'57481'	0.285714

'55996'	'29773'	0.166667

'55996'	'54203'	0.333333

'55996'	'36257'	0.285714

'55996'	'4629'	0.333333

'55996'	'26246'	0.222222

'55996'	'37438'	1.000000

'55996'	'98797'	0.142857

'55996'	'81563'	0.142857

'55996'	'65815'	0.166667

'55996'	'38181'	0.285714

'55996'	'63634'	0.285714

'55996'	'23760'	0.285714

'55996'	'49624'	0.285714

'55996'	'39117'	0.250000

'55996'	'24634'	0.166667

'55996'	'94652'	0.333333

'55996'	'7780'	0.333333

'55996'	'73624'	0.333333

'55996'	'3733'	0.428571

'55996'	'73183'	0.333333

'55996'	'42202'	0.333333

'55996'	'32054'	0.142857

'55996'	'50362'	0.166667

'55996'	'276'	0.166667

'55996'	'70919'	0.142857

'55996'	'94719'	0.666667

'55996'	'10814'	0.142857

'55996'	'25878'	0.333333

'55996'	'39299'	0.125000

'55996'	'27312'	0.142857

'55996'	'88042'	0.285714

'55996'	'38031'	0.333333

'55996'	'52954'	0.166667

'55996'	'20326'	0.166667

'55996'	'8304'	0.333333

'55996'	'72058'	0.285714

'55996'	'34958'	0.250000

'55996'	'41719'	0.285714

'55996'	'97612'	0.166667

'55996'	'47023'	0.333333

'93456'	'46495'	0.571429

'93456'	'23812'	0.571429

'93456'	'41729'	0.500000

'93456'	'91911'	0.750000

'93456'	'82212'	0.714286

'93456'	'15813'	0.428571

'93456'	'85232'	0.714286

'93456'	'20856'	0.400000

'93456'	'3458'	0.500000

'93456'	'13052'	0.125000

'93456'	'82993'	0.250000

'93456'	'32088'	0.750000

'93456'	'64392'	0.250000

'93456'	'29047'	0.375000

'93456'	'42633'	0.250000

'93456'	'53272'	0.250000

'93456'	'97218'	0.222222

'93456'	'69893'	0.500000

'93456'	'96099'	0.111111

'93456'	'82238'	0.111111

'93456'	'50018'	0.571429

'93456'	'68578'	0.333333

'93456'	'55996'	0.333333

'93456'	'93456'	1.000000

'93456'	'33838'	0.714286

'93456'	'71389'	0.272727

'93456'	'43878'	0.250000

'93456'	'57602'	0.250000

'93456'	'58445'	0.250000

'93456'	'39939'	0.571429

'93456'	'81697'	0.571429

'93456'	'17622'	0.200000

'93456'	'81859'	0.428571

'93456'	'6040'	0.250000

'93456'	'57370'	0.571429

'93456'	'22711'	0.333333

'93456'	'52235'	0.125000

'93456'	'46042'	0.250000

'93456'	'34563'	0.250000

'93456'	'78796'	0.625000

'93456'	'9776'	0.750000

'93456'	'83741'	0.428571

'93456'	'7674'	0.111111

'93456'	'91796'	0.125000

'93456'	'63064'	0.125000

'93456'	'24307'	0.250000

'93456'	'63703'	0.250000

'93456'	'8208'	0.250000

'93456'	'62186'	0.571429

'93456'	'28919'	0.625000

'93456'	'56394'	0.200000

'93456'	'81816'	0.250000

'93456'	'34088'	0.222222

'93456'	'37224'	0.000000

'93456'	'40084'	0.428571

'93456'	'82886'	0.222222

'93456'	'23319'	0.571429

'93456'	'42296'	0.571429

'93456'	'93168'	0.375000

'93456'	'42269'	0.222222

'93456'	'17526'	0.250000

'93456'	'38472'	0.571429

'93456'	'83227'	0.200000

'93456'	'29209'	0.250000

'93456'	'83394'	0.555556

'93456'	'10701'	0.428571

'93456'	'94372'	0.250000

'93456'	'93192'	0.111111

'93456'	'98170'	0.375000

'93456'	'85492'	1.000000

'93456'	'73462'	0.125000

'93456'	'38846'	0.333333

'93456'	'91426'	0.500000

'93456'	'27031'	0.090909

'93456'	'28672'	0.125000

'93456'	'46975'	0.200000

'93456'	'25551'	0.500000

'93456'	'91194'	0.428571

'93456'	'18773'	0.222222

'93456'	'37237'	0.857143

'93456'	'25196'	0.375000

'93456'	'61242'	0.375000

'93456'	'56029'	0.125000

'93456'	'42074'	0.444444

'93456'	'70005'	0.714286

'93456'	'35014'	0.500000

'93456'	'19267'	0.200000

'93456'	'1806'	0.125000

'93456'	'57644'	0.571429

'93456'	'26095'	0.125000

'93456'	'64258'	0.125000

'93456'	'84035'	0.250000

'93456'	'45127'	0.125000

'93456'	'34047'	0.125000

'93456'	'14181'	0.750000

'93456'	'57481'	0.375000

'93456'	'29773'	0.125000

'93456'	'54203'	0.428571

'93456'	'36257'	0.571429

'93456'	'4629'	0.750000

'93456'	'26246'	0.857143

'93456'	'37438'	0.333333

'93456'	'98797'	0.111111

'93456'	'81563'	0.111111

'93456'	'65815'	0.125000

'93456'	'38181'	0.571429

'93456'	'63634'	0.375000

'93456'	'23760'	0.375000

'93456'	'49624'	0.571429

'93456'	'39117'	0.500000

'93456'	'24634'	0.125000

'93456'	'94652'	0.250000

'93456'	'7780'	0.750000

'93456'	'73624'	0.250000

'93456'	'3733'	0.500000

'93456'	'73183'	0.250000

'93456'	'42202'	0.111111

'93456'	'32054'	0.111111

'93456'	'50362'	0.125000

'93456'	'276'	0.125000

'93456'	'70919'	0.111111

'93456'	'94719'	0.200000

'93456'	'10814'	0.000000

'93456'	'25878'	0.428571

'93456'	'39299'	0.222222

'93456'	'27312'	0.111111

'93456'	'88042'	0.222222

'93456'	'38031'	0.272727

'93456'	'52954'	0.125000

'93456'	'20326'	0.125000

'93456'	'8304'	0.428571

'93456'	'72058'	0.571429

'93456'	'34958'	0.500000

'93456'	'41719'	0.571429

'93456'	'97612'	0.125000

'93456'	'47023'	0.250000

'33838'	'46495'	0.500000

'33838'	'23812'	0.800000

'33838'	'41729'	0.666667

'33838'	'91911'	0.500000

'33838'	'82212'	1.000000

'33838'	'15813'	0.600000

'33838'	'85232'	1.000000

'33838'	'20856'	0.333333

'33838'	'3458'	0.666667

'33838'	'13052'	0.166667

'33838'	'82993'	0.333333

'33838'	'32088'	0.500000

'33838'	'64392'	0.333333

'33838'	'29047'	0.500000

'33838'	'42633'	0.333333

'33838'	'53272'	0.333333

'33838'	'97218'	0.285714

'33838'	'69893'	0.666667

'33838'	'96099'	0.000000

'33838'	'82238'	0.000000

'33838'	'50018'	0.800000

'33838'	'68578'	0.250000

'33838'	'55996'	0.250000

'33838'	'93456'	0.714286

'33838'	'33838'	1.000000

'33838'	'71389'	0.200000

'33838'	'43878'	0.333333

'33838'	'57602'	0.333333

'33838'	'58445'	0.333333

'33838'	'39939'	0.800000

'33838'	'81697'	0.800000

'33838'	'17622'	0.250000

'33838'	'81859'	0.600000

'33838'	'6040'	0.333333

'33838'	'57370'	0.800000

'33838'	'22711'	0.250000

'33838'	'52235'	0.166667

'33838'	'46042'	0.333333

'33838'	'34563'	0.333333

'33838'	'78796'	0.375000

'33838'	'9776'	0.500000

'33838'	'83741'	0.600000

'33838'	'7674'	0.142857

'33838'	'91796'	0.166667

'33838'	'63064'	0.166667

'33838'	'24307'	0.333333

'33838'	'63703'	0.333333

'33838'	'8208'	0.333333

'33838'	'62186'	0.800000

'33838'	'28919'	0.375000

'33838'	'56394'	0.250000

'33838'	'81816'	0.333333

'33838'	'34088'	0.285714

'33838'	'37224'	0.000000

'33838'	'40084'	0.600000

'33838'	'82886'	0.285714

'33838'	'23319'	0.800000

'33838'	'42296'	0.800000

'33838'	'93168'	0.500000

'33838'	'42269'	0.285714

'33838'	'17526'	0.333333

'33838'	'38472'	0.800000

'33838'	'83227'	0.250000

'33838'	'29209'	0.333333

'33838'	'83394'	0.333333

'33838'	'10701'	0.600000

'33838'	'94372'	0.333333

'33838'	'93192'	0.142857

'33838'	'98170'	0.285714

'33838'	'85492'	0.714286

'33838'	'73462'	0.166667

'33838'	'38846'	0.250000

'33838'	'91426'	0.666667

'33838'	'27031'	0.111111

'33838'	'28672'	0.166667

'33838'	'46975'	0.250000

'33838'	'25551'	0.666667

'33838'	'91194'	0.600000

'33838'	'18773'	0.285714

'33838'	'37237'	0.571429

'33838'	'25196'	0.500000

'33838'	'61242'	0.500000

'33838'	'56029'	0.166667

'33838'	'42074'	0.222222

'33838'	'70005'	1.000000

'33838'	'35014'	0.666667

'33838'	'19267'	0.250000

'33838'	'1806'	0.166667

'33838'	'57644'	0.800000

'33838'	'26095'	0.166667

'33838'	'64258'	0.166667

'33838'	'84035'	0.333333

'33838'	'45127'	0.166667

'33838'	'34047'	0.166667

'33838'	'14181'	0.500000

'33838'	'57481'	0.500000

'33838'	'29773'	0.166667

'33838'	'54203'	0.600000

'33838'	'36257'	0.800000

'33838'	'4629'	0.500000

'33838'	'26246'	0.571429

'33838'	'37438'	0.250000

'33838'	'98797'	0.142857

'33838'	'81563'	0.142857

'33838'	'65815'	0.166667

'33838'	'38181'	0.800000

'33838'	'63634'	0.500000

'33838'	'23760'	0.500000

'33838'	'49624'	0.800000

'33838'	'39117'	0.666667

'33838'	'24634'	0.166667

'33838'	'94652'	0.333333

'33838'	'7780'	0.500000

'33838'	'73624'	0.333333

'33838'	'3733'	0.666667

'33838'	'73183'	0.333333

'33838'	'42202'	0.142857

'33838'	'32054'	0.142857

'33838'	'50362'	0.166667

'33838'	'276'	0.166667

'33838'	'70919'	0.142857

'33838'	'94719'	0.250000

'33838'	'10814'	0.000000

'33838'	'25878'	0.600000

'33838'	'39299'	0.285714

'33838'	'27312'	0.142857

'33838'	'88042'	0.285714

'33838'	'38031'	0.200000

'33838'	'52954'	0.166667

'33838'	'20326'	0.166667

'33838'	'8304'	0.600000

'33838'	'72058'	0.800000

'33838'	'34958'	0.666667

'33838'	'41719'	0.800000

'33838'	'97612'	0.166667

'33838'	'47023'	0.333333

'71389'	'46495'	0.375000

'71389'	'23812'	0.222222

'71389'	'41729'	0.200000

'71389'	'91911'	0.272727

'71389'	'82212'	0.200000

'71389'	'15813'	0.250000

'71389'	'85232'	0.200000

'71389'	'20856'	0.750000

'71389'	'3458'	0.200000

'71389'	'13052'	0.285714

'71389'	'82993'	0.428571

'71389'	'32088'	0.272727

'71389'	'64392'	0.428571

'71389'	'29047'	0.375000

'71389'	'42633'	0.428571

'71389'	'53272'	0.250000

'71389'	'97218'	0.222222

'71389'	'69893'	0.333333

'71389'	'96099'	0.111111

'71389'	'82238'	0.111111

'71389'	'50018'	0.222222

'71389'	'68578'	0.333333

'71389'	'55996'	0.333333

'71389'	'93456'	0.272727

'71389'	'33838'	0.200000

'71389'	'71389'	1.000000

'71389'	'43878'	0.250000

'71389'	'57602'	0.428571

'71389'	'58445'	0.250000

'71389'	'39939'	0.222222

'71389'	'81697'	0.222222

'71389'	'17622'	0.333333

'71389'	'81859'	0.250000

'71389'	'6040'	0.428571

'71389'	'57370'	0.222222

'71389'	'22711'	0.333333

'71389'	'52235'	0.285714

'71389'	'46042'	0.250000

'71389'	'34563'	0.250000

'71389'	'78796'	0.181818

'71389'	'9776'	0.272727

'71389'	'83741'	0.250000

'71389'	'7674'	0.250000

'71389'	'91796'	0.285714

'71389'	'63064'	0.285714

'71389'	'24307'	0.428571

'71389'	'63703'	0.250000

'71389'	'8208'	0.250000

'71389'	'62186'	0.222222

'71389'	'28919'	0.181818

'71389'	'56394'	0.333333

'71389'	'81816'	0.428571

'71389'	'34088'	0.375000

'71389'	'37224'	0.250000

'71389'	'40084'	0.250000

'71389'	'82886'	0.222222

'71389'	'23319'	0.222222

'71389'	'42296'	0.222222

'71389'	'93168'	0.375000

'71389'	'42269'	0.222222

'71389'	'17526'	0.428571

'71389'	'38472'	0.222222

'71389'	'83227'	0.333333

'71389'	'29209'	0.250000

'71389'	'83394'	0.272727

'71389'	'10701'	0.250000

'71389'	'94372'	0.250000

'71389'	'93192'	0.000000

'71389'	'98170'	0.375000

'71389'	'85492'	0.272727

'71389'	'73462'	0.285714

'71389'	'38846'	0.333333

'71389'	'91426'	0.333333

'71389'	'27031'	0.500000

'71389'	'28672'	0.285714

'71389'	'46975'	0.333333

'71389'	'25551'	0.200000

'71389'	'91194'	0.250000

'71389'	'18773'	0.375000

'71389'	'37237'	0.181818

'71389'	'25196'	0.375000

'71389'	'61242'	0.375000

'71389'	'56029'	0.285714

'71389'	'42074'	0.300000

'71389'	'70005'	0.200000

'71389'	'35014'	0.333333

'71389'	'19267'	0.333333

'71389'	'1806'	0.285714

'71389'	'57644'	0.222222

'71389'	'26095'	0.285714

'71389'	'64258'	0.285714

'71389'	'84035'	0.250000

'71389'	'45127'	0.285714

'71389'	'34047'	0.285714

'71389'	'14181'	0.272727

'71389'	'57481'	0.375000

'71389'	'29773'	0.285714

'71389'	'54203'	0.250000

'71389'	'36257'	0.222222

'71389'	'4629'	0.272727

'71389'	'26246'	0.181818

'71389'	'37438'	0.333333

'71389'	'98797'	0.111111

'71389'	'81563'	0.000000

'71389'	'65815'	0.285714

'71389'	'38181'	0.222222

'71389'	'63634'	0.375000

'71389'	'23760'	0.375000

'71389'	'49624'	0.222222

'71389'	'39117'	0.333333

'71389'	'24634'	0.285714

'71389'	'94652'	0.250000

'71389'	'7780'	0.272727

'71389'	'73624'	0.250000

'71389'	'3733'	0.200000

'71389'	'73183'	0.250000

'71389'	'42202'	0.428571

'71389'	'32054'	0.111111

'71389'	'50362'	0.285714

'71389'	'276'	0.285714

'71389'	'70919'	0.000000

'71389'	'94719'	0.333333

'71389'	'10814'	0.250000

'71389'	'25878'	0.250000

'71389'	'39299'	0.100000

'71389'	'27312'	0.000000

'71389'	'88042'	0.100000

'71389'	'38031'	1.000000

'71389'	'52954'	0.285714

'71389'	'20326'	0.285714

'71389'	'8304'	0.250000

'71389'	'72058'	0.222222

'71389'	'34958'	0.333333

'71389'	'41719'	0.222222

'71389'	'97612'	0.285714

'71389'	'47023'	0.250000

'43878'	'46495'	0.400000

'43878'	'23812'	0.400000

'43878'	'41729'	0.600000

'43878'	'91911'	0.428571

'43878'	'82212'	0.333333

'43878'	'15813'	0.500000

'43878'	'85232'	0.333333

'43878'	'20856'	0.250000

'43878'	'3458'	0.600000

'43878'	'13052'	0.250000

'43878'	'82993'	0.500000

'43878'	'32088'	0.428571

'43878'	'64392'	0.500000

'43878'	'29047'	0.400000

'43878'	'42633'	0.500000

'43878'	'53272'	1.000000

'43878'	'97218'	0.750000

'43878'	'69893'	0.333333

'43878'	'96099'	0.000000

'43878'	'82238'	0.000000

'43878'	'50018'	0.400000

'43878'	'68578'	0.333333

'43878'	'55996'	0.333333

'43878'	'93456'	0.250000

'43878'	'33838'	0.333333

'43878'	'71389'	0.250000

'43878'	'43878'	1.000000

'43878'	'57602'	0.500000

'43878'	'58445'	0.200000

'43878'	'39939'	0.400000

'43878'	'81697'	0.400000

'43878'	'17622'	0.333333

'43878'	'81859'	0.500000

'43878'	'6040'	0.500000

'43878'	'57370'	0.400000

'43878'	'22711'	0.142857

'43878'	'52235'	0.250000

'43878'	'46042'	0.200000

'43878'	'34563'	0.200000

'43878'	'78796'	0.285714

'43878'	'9776'	0.428571

'43878'	'83741'	0.500000

'43878'	'7674'	0.200000

'43878'	'91796'	0.250000

'43878'	'63064'	0.250000

'43878'	'24307'	0.500000

'43878'	'63703'	0.200000

'43878'	'8208'	0.200000

'43878'	'62186'	0.400000

'43878'	'28919'	0.285714

'43878'	'56394'	0.333333

'43878'	'81816'	0.500000

'43878'	'34088'	0.400000

'43878'	'37224'	0.000000

'43878'	'40084'	0.500000

'43878'	'82886'	0.750000

'43878'	'23319'	0.400000

'43878'	'42296'	0.400000

'43878'	'93168'	0.400000

'43878'	'42269'	0.750000

'43878'	'17526'	0.500000

'43878'	'38472'	0.400000

'43878'	'83227'	0.333333

'43878'	'29209'	0.200000

'43878'	'83394'	0.250000

'43878'	'10701'	0.500000

'43878'	'94372'	0.200000

'43878'	'93192'	0.000000

'43878'	'98170'	0.750000

'43878'	'85492'	0.250000

'43878'	'73462'	0.250000

'43878'	'38846'	0.142857

'43878'	'91426'	0.333333

'43878'	'27031'	0.142857

'43878'	'28672'	0.250000

'43878'	'46975'	0.333333

'43878'	'25551'	0.600000

'43878'	'91194'	0.500000

'43878'	'18773'	0.400000

'43878'	'37237'	0.125000

'43878'	'25196'	0.400000

'43878'	'61242'	0.400000

'43878'	'56029'	0.250000

'43878'	'42074'	0.285714

'43878'	'70005'	0.333333

'43878'	'35014'	0.333333

'43878'	'19267'	0.333333

'43878'	'1806'	0.250000

'43878'	'57644'	0.400000

'43878'	'26095'	0.250000

'43878'	'64258'	0.250000

'43878'	'84035'	0.200000

'43878'	'45127'	0.250000

'43878'	'34047'	0.250000

'43878'	'14181'	0.428571

'43878'	'57481'	0.400000

'43878'	'29773'	0.250000

'43878'	'54203'	0.500000

'43878'	'36257'	0.400000

'43878'	'4629'	0.428571

'43878'	'26246'	0.125000

'43878'	'37438'	0.333333

'43878'	'98797'	0.000000

'43878'	'81563'	0.000000

'43878'	'65815'	0.250000

'43878'	'38181'	0.400000

'43878'	'63634'	0.400000

'43878'	'23760'	0.400000

'43878'	'49624'	0.400000

'43878'	'39117'	0.333333

'43878'	'24634'	0.250000

'43878'	'94652'	1.000000

'43878'	'7780'	0.428571

'43878'	'73624'	0.200000

'43878'	'3733'	0.600000

'43878'	'73183'	1.000000

'43878'	'42202'	0.200000

'43878'	'32054'	0.000000

'43878'	'50362'	0.250000

'43878'	'276'	0.250000

'43878'	'70919'	0.000000

'43878'	'94719'	0.333333

'43878'	'10814'	0.000000

'43878'	'25878'	0.500000

'43878'	'39299'	0.166667

'43878'	'27312'	0.000000

'43878'	'88042'	0.166667

'43878'	'38031'	0.250000

'43878'	'52954'	0.250000

'43878'	'20326'	0.250000

'43878'	'8304'	0.500000

'43878'	'72058'	0.400000

'43878'	'34958'	0.333333

'43878'	'41719'	0.400000

'43878'	'97612'	0.250000

'43878'	'47023'	1.000000

'57602'	'46495'	0.400000

'57602'	'23812'	0.400000

'57602'	'41729'	0.333333

'57602'	'91911'	0.250000

'57602'	'82212'	0.333333

'57602'	'15813'	0.500000

'57602'	'85232'	0.333333

'57602'	'20856'	0.428571

'57602'	'3458'	0.333333

'57602'	'13052'	0.666667

'57602'	'82993'	1.000000

'57602'	'32088'	0.250000

'57602'	'64392'	1.000000

'57602'	'29047'	0.750000

'57602'	'42633'	1.000000

